sold_date,status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,399900.0,3.0,2.0,0.55,"50 Ridgecrest Cir, Westfield, MA, 01085",50 Ridgecrest Cir,Westfield,Massachusetts,1085.0,1728.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,420000.0,3.0,2.0,0.11,"17 Lafayette Ave, East Orange, NJ, 07017",17 Lafayette Ave,East Orange,New Jersey,7017.0,
2019-07-31,for_sale,399900.0,3.0,2.0,0.55,"50 Ridgecrest Cir, Westfield, MA, 01085",50 Ridgecrest Cir,Westfield,Massachusetts,1085.0,1728.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,279990.0,2.0,1.0,,"2150 E Tremont Ave Apt 2E, Accord, NY, 10462",2150 E Tremont Ave Apt 2E,Accord,New York,10462.0,844.0
2019-07-31,for_sale,399900.0,3.0,2.0,0.55,"50 Ridgecrest Cir, Westfield, MA, 01085",50 Ridgecrest Cir,Westfield,Massachusetts,1085.0,1728.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,420000.0,3.0,2.0,0.11,"17 Lafayette Ave, East Orange, NJ, 07017",17 Lafayette Ave,East Orange,New Jersey,7017.0,
2019-07-31,for_sale,235000.0,2.0,2.0,,"103 Barclay St, Browns Mills, NJ, 08015",103 Barclay St,Browns Mills,New Jersey,8015.0,904.0
2019-07-31,for_sale,279990.0,2.0,1.0,,"2150 E Tremont Ave Apt 2E, Accord, NY, 10462",2150 E Tremont Ave Apt 2E,Accord,New York,10462.0,844.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,399900.0,3.0,2.0,0.55,"50 Ridgecrest Cir, Westfield, MA, 01085",50 Ridgecrest Cir,Westfield,Massachusetts,1085.0,1728.0
2019-07-31,for_sale,1035000.0,1.0,2.0,,"250 E 54th St Apt 5D, Manhattan, NY, 10022",250 E 54th St Apt 5D,Manhattan,New York,10022.0,788.0
2019-07-31,for_sale,174900.0,3.0,2.0,0.08,"258 Farmington Ave, Bristol, CT, 06010",258 Farmington Ave,Bristol,Connecticut,6010.0,1114.0
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,420000.0,3.0,2.0,0.11,"17 Lafayette Ave, East Orange, NJ, 07017",17 Lafayette Ave,East Orange,New Jersey,7017.0,
2019-07-31,for_sale,474900.0,3.0,3.0,0.11,"16 Ashwood Ter, West Orange, NJ, 07052",16 Ashwood Ter,West Orange,New Jersey,7052.0,
2019-07-31,for_sale,279990.0,2.0,1.0,,"2150 E Tremont Ave Apt 2E, Accord, NY, 10462",2150 E Tremont Ave Apt 2E,Accord,New York,10462.0,844.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,174900.0,3.0,2.0,0.08,"258 Farmington Ave, Bristol, CT, 06010",258 Farmington Ave,Bristol,Connecticut,6010.0,1114.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,235000.0,2.0,2.0,,"103 Barclay St, Browns Mills, NJ, 08015",103 Barclay St,Browns Mills,New Jersey,8015.0,904.0
2019-07-31,for_sale,239500.0,3.0,1.0,0.29,"11 West St, Wallingford, CT, 06492",11 West St,Wallingford,Connecticut,6492.0,1120.0
2019-07-31,for_sale,45000.0,,,2.29,"11 Sleepy Hollow Rd, Vernon, NJ, 07461",11 Sleepy Hollow Rd,Vernon,New Jersey,7461.0,
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,399900.0,3.0,2.0,0.55,"50 Ridgecrest Cir, Westfield, MA, 01085",50 Ridgecrest Cir,Westfield,Massachusetts,1085.0,1728.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-07-31,for_sale,145000.0,2.0,1.0,,"68 Colonial Cir Unit A, Chicopee, MA, 01020",68 Colonial Cir Unit A,Chicopee,Massachusetts,1020.0,960.0
2019-07-31,for_sale,279990.0,2.0,1.0,,"2150 E Tremont Ave Apt 2E, Accord, NY, 10462",2150 E Tremont Ave Apt 2E,Accord,New York,10462.0,844.0
2019-07-31,for_sale,575000.0,2.0,1.0,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129.0,847.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,289900.0,3.0,3.0,0.22,"405 Bunker Hill Ave, Waterbury, CT, 06708",405 Bunker Hill Ave,Waterbury,Connecticut,6708.0,1428.0
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,174900.0,2.0,3.0,0.02,"309 Byron Ct, Sicklerville, NJ, 08081",309 Byron Ct,Sicklerville,New Jersey,8081.0,1942.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,289900.0,3.0,3.0,0.22,"405 Bunker Hill Ave, Waterbury, CT, 06708",405 Bunker Hill Ave,Waterbury,Connecticut,6708.0,1428.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,289900.0,3.0,3.0,0.22,"405 Bunker Hill Ave, Waterbury, CT, 06708",405 Bunker Hill Ave,Waterbury,Connecticut,6708.0,1428.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,269900.0,3.0,2.0,0.16,"40 Prentice St, Plainville, CT, 06062",40 Prentice St,Plainville,Connecticut,6062.0,1212.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,269900.0,3.0,2.0,0.16,"40 Prentice St, Plainville, CT, 06062",40 Prentice St,Plainville,Connecticut,6062.0,1212.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,255000.0,3.0,2.0,0.53,"91 Celery Ave, New Hampton, NY, 10958",91 Celery Ave,New Hampton,New York,10958.0,1257.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,289900.0,3.0,3.0,0.22,"405 Bunker Hill Ave, Waterbury, CT, 06708",405 Bunker Hill Ave,Waterbury,Connecticut,6708.0,1428.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,499000.0,3.0,3.0,0.02,"234 McClellan St, Philadelphia, PA, 19148",234 McClellan St,Philadelphia,Pennsylvania,19148.0,2073.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,289900.0,3.0,3.0,0.22,"405 Bunker Hill Ave, Waterbury, CT, 06708",405 Bunker Hill Ave,Waterbury,Connecticut,6708.0,1428.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,1475000.0,4.0,3.0,0.26,"25 Mount Vernon Rd, Montclair, NJ, 07043",25 Mount Vernon Rd,Montclair,New Jersey,7043.0,2250.0
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,399000.0,2.0,2.0,,"36 Cerretta St Apt 30, Stamford, CT, 06907",36 Cerretta St Apt 30,Stamford,Connecticut,6907.0,1278.0
2019-08-01,for_sale,3295000.0,3.0,3.0,,"125 E 84th St Unit 5B, New York City, NY, 10028",125 E 84th St Unit 5B,New York City,New York,10028.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,889000.0,4.0,4.0,0.06,"2454 E 72nd St, Brooklyn, NY, 11234",2454 E 72nd St,Brooklyn,New York,11234.0,
2019-08-01,for_sale,269900.0,3.0,2.0,0.16,"40 Prentice St, Plainville, CT, 06062",40 Prentice St,Plainville,Connecticut,6062.0,1212.0
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,399000.0,2.0,2.0,,"36 Cerretta St Apt 30, Stamford, CT, 06907",36 Cerretta St Apt 30,Stamford,Connecticut,6907.0,1278.0
2019-08-01,for_sale,180000.0,6.0,2.0,0.11,"77 Union St, Plainfield, CT, 06354",77 Union St,Plainfield,Connecticut,6354.0,2237.0
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,109900.0,,,1.4,"36 Hackleboro Rd, Canterbury, NH, 03224",36 Hackleboro Rd,Canterbury,New Hampshire,3224.0,
2019-08-01,for_sale,415000.0,,1.0,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114.0,626.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
2019-08-01,for_sale,198000.0,3.0,1.0,0.23,"26 Groton St, Springfield, MA, 01129",26 Groton St,Springfield,Massachusetts,1129.0,876.0
2019-08-01,for_sale,460000.0,,1.0,,"225 E 57th St Apt 8P, New York, NY, 10022",225 E 57th St Apt 8P,New York,New York,10022.0,
